id,course_id,course_name,tee_date,tee_time,price,holes,rate_name,is_hot_deal,days_ahead,players_available,booked_players,occupancy_pct,fetched_at
208,1315,Tierra Verde,2026-06-30,18:30,49.0,18,18 Holes,0,3,4,,,2026-06-27T04:03:00.081589+00:00
209,1315,Tierra Verde,2026-06-30,18:30,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:03:00.083429+00:00
210,1315,Tierra Verde,2026-07-01,10:40,62.99,18,Hot Deal,1,4,4,,,2026-06-27T04:03:00.720229+00:00
211,1315,Tierra Verde,2026-07-01,10:40,73.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:00.721506+00:00
212,1315,Tierra Verde,2026-07-01,10:40,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:00.722373+00:00
213,1315,Tierra Verde,2026-07-01,10:50,73.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:00.894115+00:00
214,1315,Tierra Verde,2026-07-01,10:50,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:00.895336+00:00
215,1315,Tierra Verde,2026-07-01,11:00,57.99,18,Hot Deal,1,4,1,3,300.0,2026-06-27T04:03:01.051700+00:00
216,1315,Tierra Verde,2026-07-01,11:10,68.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:01.196284+00:00
217,1315,Tierra Verde,2026-07-01,11:10,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:01.197433+00:00
218,1315,Tierra Verde,2026-07-01,11:20,68.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:01.321635+00:00
219,1315,Tierra Verde,2026-07-01,11:20,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:01.322654+00:00
220,1315,Tierra Verde,2026-07-01,11:30,68.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:01.488739+00:00
221,1315,Tierra Verde,2026-07-01,11:30,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:01.489776+00:00
222,1315,Tierra Verde,2026-07-01,11:40,68.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:01.607992+00:00
223,1315,Tierra Verde,2026-07-01,11:40,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:01.608997+00:00
224,1315,Tierra Verde,2026-07-01,12:00,67.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:01.740250+00:00
225,1315,Tierra Verde,2026-07-01,12:00,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:01.741250+00:00
226,1315,Tierra Verde,2026-07-01,12:10,67.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:01.742283+00:00
227,1315,Tierra Verde,2026-07-01,12:10,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:01.743052+00:00
228,1315,Tierra Verde,2026-07-01,12:20,67.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:01.971510+00:00
229,1315,Tierra Verde,2026-07-01,12:20,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:01.972504+00:00
230,1315,Tierra Verde,2026-07-01,12:30,67.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:02.099006+00:00
231,1315,Tierra Verde,2026-07-01,12:30,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:02.100214+00:00
232,1315,Tierra Verde,2026-07-01,12:40,67.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:02.245425+00:00
233,1315,Tierra Verde,2026-07-01,12:40,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:02.247364+00:00
234,1315,Tierra Verde,2026-07-01,12:50,67.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:02.362791+00:00
235,1315,Tierra Verde,2026-07-01,12:50,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:02.364178+00:00
236,1315,Tierra Verde,2026-07-01,13:00,68.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:02.493023+00:00
237,1315,Tierra Verde,2026-07-01,13:00,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:02.494004+00:00
238,1315,Tierra Verde,2026-07-01,13:10,68.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:02.495725+00:00
239,1315,Tierra Verde,2026-07-01,13:10,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:02.499327+00:00
240,1315,Tierra Verde,2026-07-01,13:30,68.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:02.673934+00:00
241,1315,Tierra Verde,2026-07-01,13:30,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:02.675067+00:00
242,1315,Tierra Verde,2026-07-01,13:40,68.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:02.817552+00:00
243,1315,Tierra Verde,2026-07-01,13:40,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:02.818659+00:00
244,1315,Tierra Verde,2026-07-01,13:50,68.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:02.941026+00:00
245,1315,Tierra Verde,2026-07-01,13:50,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:02.942099+00:00
246,1315,Tierra Verde,2026-07-01,14:00,69.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:03.131262+00:00
247,1315,Tierra Verde,2026-07-01,14:00,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:03.132292+00:00
248,1315,Tierra Verde,2026-07-01,14:10,69.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:03.133355+00:00
249,1315,Tierra Verde,2026-07-01,14:10,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:03.134023+00:00
250,1315,Tierra Verde,2026-07-01,14:20,69.0,18,18 Holes,0,4,2,2,100.0,2026-06-27T04:03:03.261198+00:00
251,1315,Tierra Verde,2026-07-01,14:20,185.0,18,Prepaid - 18 Holes,0,4,2,2,100.0,2026-06-27T04:03:03.262385+00:00
252,1315,Tierra Verde,2026-07-01,14:30,69.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:03.425446+00:00
253,1315,Tierra Verde,2026-07-01,14:30,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:03.426567+00:00
254,1315,Tierra Verde,2026-07-01,14:40,69.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:03.552150+00:00
255,1315,Tierra Verde,2026-07-01,14:40,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:03.553300+00:00
256,1315,Tierra Verde,2026-07-01,15:00,68.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:03.686094+00:00
257,1315,Tierra Verde,2026-07-01,15:00,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:03.687237+00:00
258,1315,Tierra Verde,2026-07-01,15:10,68.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:03.688374+00:00
259,1315,Tierra Verde,2026-07-01,15:10,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:03.689131+00:00
260,1315,Tierra Verde,2026-07-01,15:20,68.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:03.917232+00:00
261,1315,Tierra Verde,2026-07-01,15:20,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:03.918060+00:00
262,1315,Tierra Verde,2026-07-01,15:30,68.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:04.043579+00:00
263,1315,Tierra Verde,2026-07-01,15:30,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:04.045300+00:00
264,1315,Tierra Verde,2026-07-01,15:40,68.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:04.167249+00:00
265,1315,Tierra Verde,2026-07-01,15:40,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:04.168347+00:00
266,1315,Tierra Verde,2026-07-01,16:00,63.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:04.312082+00:00
267,1315,Tierra Verde,2026-07-01,16:00,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:04.313135+00:00
268,1315,Tierra Verde,2026-07-01,16:10,63.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:04.314283+00:00
269,1315,Tierra Verde,2026-07-01,16:10,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:04.315124+00:00
270,1315,Tierra Verde,2026-07-01,16:20,63.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:04.449609+00:00
271,1315,Tierra Verde,2026-07-01,16:20,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:04.450754+00:00
272,1315,Tierra Verde,2026-07-01,16:30,63.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:04.622664+00:00
273,1315,Tierra Verde,2026-07-01,16:30,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:04.623907+00:00
274,1315,Tierra Verde,2026-07-01,16:40,63.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:04.743860+00:00
275,1315,Tierra Verde,2026-07-01,16:40,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:04.744991+00:00
276,1315,Tierra Verde,2026-07-01,17:00,49.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:04.864103+00:00
277,1315,Tierra Verde,2026-07-01,17:00,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:04.865164+00:00
278,1315,Tierra Verde,2026-07-01,17:10,49.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:05.077211+00:00
279,1315,Tierra Verde,2026-07-01,17:10,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:05.078379+00:00
280,1315,Tierra Verde,2026-07-01,17:20,49.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:05.211557+00:00
281,1315,Tierra Verde,2026-07-01,17:20,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:05.212635+00:00
282,1315,Tierra Verde,2026-07-01,17:30,49.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:05.339465+00:00
283,1315,Tierra Verde,2026-07-01,17:30,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:05.340433+00:00
284,1315,Tierra Verde,2026-07-01,17:40,49.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:05.507818+00:00
285,1315,Tierra Verde,2026-07-01,17:40,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:05.509100+00:00
286,1315,Tierra Verde,2026-07-01,17:50,49.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:05.637585+00:00
287,1315,Tierra Verde,2026-07-01,17:50,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:05.639515+00:00
288,1315,Tierra Verde,2026-07-01,18:00,49.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:05.765641+00:00
289,1315,Tierra Verde,2026-07-01,18:00,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:05.766902+00:00
290,1315,Tierra Verde,2026-07-01,18:10,49.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:05.767998+00:00
291,1315,Tierra Verde,2026-07-01,18:10,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:05.768719+00:00
292,1315,Tierra Verde,2026-07-01,18:20,49.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:06.055782+00:00
293,1315,Tierra Verde,2026-07-01,18:20,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:06.056579+00:00
294,1315,Tierra Verde,2026-07-01,18:30,49.0,18,18 Holes,0,4,4,,,2026-06-27T04:03:06.329561+00:00
295,1315,Tierra Verde,2026-07-01,18:30,185.0,18,Prepaid - 18 Holes,0,4,4,,,2026-06-27T04:03:06.330637+00:00
296,1315,Tierra Verde,2026-07-02,11:20,59.99,18,Hot Deal,1,5,4,,,2026-06-27T04:03:06.786664+00:00
297,1315,Tierra Verde,2026-07-02,11:20,70.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:06.788048+00:00
298,1315,Tierra Verde,2026-07-02,11:20,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:06.789124+00:00
299,1315,Tierra Verde,2026-07-02,11:30,59.99,18,Hot Deal,1,5,4,,,2026-06-27T04:03:07.058513+00:00
300,1315,Tierra Verde,2026-07-02,11:30,70.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:07.059609+00:00
301,1315,Tierra Verde,2026-07-02,11:30,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:07.060541+00:00
302,1315,Tierra Verde,2026-07-02,11:40,70.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:07.225623+00:00
303,1315,Tierra Verde,2026-07-02,11:40,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:07.226926+00:00
304,1315,Tierra Verde,2026-07-02,12:00,67.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:07.447592+00:00
305,1315,Tierra Verde,2026-07-02,12:00,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:07.448824+00:00
306,1315,Tierra Verde,2026-07-02,12:10,67.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:07.449961+00:00
307,1315,Tierra Verde,2026-07-02,12:10,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:07.450689+00:00
308,1315,Tierra Verde,2026-07-02,12:20,67.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:07.571389+00:00
309,1315,Tierra Verde,2026-07-02,12:20,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:07.572534+00:00
310,1315,Tierra Verde,2026-07-02,12:30,67.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:07.693702+00:00
311,1315,Tierra Verde,2026-07-02,12:30,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:07.694846+00:00
312,1315,Tierra Verde,2026-07-02,12:40,67.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:07.906653+00:00
313,1315,Tierra Verde,2026-07-02,12:40,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:07.907722+00:00
314,1315,Tierra Verde,2026-07-02,12:50,67.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:08.041920+00:00
315,1315,Tierra Verde,2026-07-02,12:50,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:08.043165+00:00
316,1315,Tierra Verde,2026-07-02,13:10,70.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:08.174996+00:00
317,1315,Tierra Verde,2026-07-02,13:10,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:08.176579+00:00
318,1315,Tierra Verde,2026-07-02,13:30,70.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:08.177736+00:00
319,1315,Tierra Verde,2026-07-02,13:30,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:08.178477+00:00
320,1315,Tierra Verde,2026-07-02,13:40,70.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:08.340473+00:00
321,1315,Tierra Verde,2026-07-02,13:40,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:08.341647+00:00
322,1315,Tierra Verde,2026-07-02,13:50,70.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:08.470858+00:00
323,1315,Tierra Verde,2026-07-02,13:50,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:08.471973+00:00
324,1315,Tierra Verde,2026-07-02,14:10,70.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:08.625961+00:00
325,1315,Tierra Verde,2026-07-02,14:10,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:08.627157+00:00
326,1315,Tierra Verde,2026-07-02,14:30,70.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:08.628362+00:00
327,1315,Tierra Verde,2026-07-02,14:30,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:08.629414+00:00
328,1315,Tierra Verde,2026-07-02,14:40,70.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:08.746272+00:00
329,1315,Tierra Verde,2026-07-02,14:40,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:08.747390+00:00
330,1315,Tierra Verde,2026-07-02,14:50,70.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:08.876455+00:00
331,1315,Tierra Verde,2026-07-02,14:50,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:08.877972+00:00
332,1315,Tierra Verde,2026-07-02,15:00,70.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:09.021029+00:00
333,1315,Tierra Verde,2026-07-02,15:00,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:09.022273+00:00
334,1315,Tierra Verde,2026-07-02,15:10,70.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:09.023532+00:00
335,1315,Tierra Verde,2026-07-02,15:10,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:09.024261+00:00
336,1315,Tierra Verde,2026-07-02,15:30,70.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:09.158587+00:00
337,1315,Tierra Verde,2026-07-02,15:30,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:09.159770+00:00
338,1315,Tierra Verde,2026-07-02,15:40,70.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:09.286862+00:00
339,1315,Tierra Verde,2026-07-02,15:40,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:09.287997+00:00
340,1315,Tierra Verde,2026-07-02,16:00,63.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:09.458193+00:00
341,1315,Tierra Verde,2026-07-02,16:00,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:09.459332+00:00
342,1315,Tierra Verde,2026-07-02,16:10,63.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:09.460414+00:00
343,1315,Tierra Verde,2026-07-02,16:10,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:09.461167+00:00
344,1315,Tierra Verde,2026-07-02,16:20,63.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:09.603246+00:00
345,1315,Tierra Verde,2026-07-02,16:20,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:09.605560+00:00
346,1315,Tierra Verde,2026-07-02,16:30,63.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:09.729633+00:00
347,1315,Tierra Verde,2026-07-02,16:30,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:09.731287+00:00
348,1315,Tierra Verde,2026-07-02,16:40,63.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:10.097568+00:00
349,1315,Tierra Verde,2026-07-02,16:40,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:10.098456+00:00
350,1315,Tierra Verde,2026-07-02,17:00,49.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:10.283593+00:00
351,1315,Tierra Verde,2026-07-02,17:00,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:10.284736+00:00
352,1315,Tierra Verde,2026-07-02,17:10,49.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:10.412210+00:00
353,1315,Tierra Verde,2026-07-02,17:10,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:10.413449+00:00
354,1315,Tierra Verde,2026-07-02,17:20,49.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:10.564944+00:00
355,1315,Tierra Verde,2026-07-02,17:20,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:10.566253+00:00
356,1315,Tierra Verde,2026-07-02,17:30,49.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:10.722916+00:00
357,1315,Tierra Verde,2026-07-02,17:30,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:10.724158+00:00
358,1315,Tierra Verde,2026-07-02,17:40,49.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:10.846310+00:00
359,1315,Tierra Verde,2026-07-02,17:40,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:10.847468+00:00
360,1315,Tierra Verde,2026-07-02,18:00,49.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:10.971732+00:00
361,1315,Tierra Verde,2026-07-02,18:00,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:10.972973+00:00
362,1315,Tierra Verde,2026-07-02,18:10,49.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:10.974289+00:00
363,1315,Tierra Verde,2026-07-02,18:10,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:10.975325+00:00
364,1315,Tierra Verde,2026-07-02,18:20,49.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:11.220565+00:00
365,1315,Tierra Verde,2026-07-02,18:20,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:11.221739+00:00
366,1315,Tierra Verde,2026-07-02,18:30,49.0,18,18 Holes,0,5,4,,,2026-06-27T04:03:11.346249+00:00
367,1315,Tierra Verde,2026-07-02,18:30,185.0,18,Prepaid - 18 Holes,0,5,4,,,2026-06-27T04:03:11.347438+00:00
368,1319,Texas Rangers,2026-06-27,14:00,215.0,18,Prepaid - 18 Holes,0,0,4,,,2026-06-27T04:03:12.083527+00:00
369,1319,Texas Rangers,2026-06-27,14:10,215.0,18,Prepaid - 18 Holes,0,0,4,,,2026-06-27T04:03:12.085561+00:00
370,1319,Texas Rangers,2026-06-27,14:20,215.0,18,Prepaid - 18 Holes,0,0,2,2,100.0,2026-06-27T04:03:12.086752+00:00
371,1319,Texas Rangers,2026-06-27,15:10,215.0,18,Prepaid - 18 Holes,0,0,4,,,2026-06-27T04:03:12.088059+00:00
372,1319,Texas Rangers,2026-06-27,15:20,139.0,18,18 Holes,0,0,4,,,2026-06-27T04:03:12.089148+00:00
373,1319,Texas Rangers,2026-06-27,15:20,215.0,18,Prepaid - 18 Holes,0,0,4,,,2026-06-27T04:03:12.089906+00:00
374,1319,Texas Rangers,2026-06-27,15:40,139.0,18,18 Holes,0,0,4,,,2026-06-27T04:03:12.390149+00:00
375,1319,Texas Rangers,2026-06-27,15:40,215.0,18,Prepaid - 18 Holes,0,0,4,,,2026-06-27T04:03:12.391166+00:00
376,1319,Texas Rangers,2026-06-27,16:10,97.0,18,18 Holes,0,0,2,2,100.0,2026-06-27T04:03:12.549917+00:00
377,1319,Texas Rangers,2026-06-27,16:10,215.0,18,Prepaid - 18 Holes,0,0,2,2,100.0,2026-06-27T04:03:12.551109+00:00
378,1319,Texas Rangers,2026-06-27,16:20,97.0,18,18 Holes,0,0,4,,,2026-06-27T04:03:12.552365+00:00
379,1319,Texas Rangers,2026-06-27,16:20,215.0,18,Prepaid - 18 Holes,0,0,4,,,2026-06-27T04:03:12.553208+00:00
380,1319,Texas Rangers,2026-06-27,16:30,97.0,18,18 Holes,0,0,4,,,2026-06-27T04:03:12.707018+00:00
381,1319,Texas Rangers,2026-06-27,16:30,215.0,18,Prepaid - 18 Holes,0,0,4,,,2026-06-27T04:03:12.708812+00:00
382,1319,Texas Rangers,2026-06-27,16:40,97.0,18,18 Holes,0,0,4,,,2026-06-27T04:03:12.853381+00:00
383,1319,Texas Rangers,2026-06-27,16:40,215.0,18,Prepaid - 18 Holes,0,0,4,,,2026-06-27T04:03:12.854551+00:00
384,1319,Texas Rangers,2026-06-27,16:50,97.0,18,18 Holes,0,0,4,,,2026-06-27T04:03:13.008199+00:00
385,1319,Texas Rangers,2026-06-27,16:50,215.0,18,Prepaid - 18 Holes,0,0,4,,,2026-06-27T04:03:13.009274+00:00
386,1319,Texas Rangers,2026-06-27,17:00,96.0,18,18 Holes,0,0,4,,,2026-06-27T04:03:13.141046+00:00
387,1319,Texas Rangers,2026-06-27,17:00,215.0,18,Prepaid - 18 Holes,0,0,4,,,2026-06-27T04:03:13.142144+00:00
388,1319,Texas Rangers,2026-06-27,17:10,96.0,18,18 Holes,0,0,4,,,2026-06-27T04:03:13.143203+00:00
389,1319,Texas Rangers,2026-06-27,17:10,215.0,18,Prepaid - 18 Holes,0,0,4,,,2026-06-27T04:03:13.143880+00:00
390,1319,Texas Rangers,2026-06-27,17:20,96.0,18,18 Holes,0,0,4,,,2026-06-27T04:03:13.271525+00:00
391,1319,Texas Rangers,2026-06-27,17:20,215.0,18,Prepaid - 18 Holes,0,0,4,,,2026-06-27T04:03:13.272911+00:00
392,1319,Texas Rangers,2026-06-27,17:30,96.0,18,18 Holes,0,0,4,,,2026-06-27T04:03:13.430860+00:00
393,1319,Texas Rangers,2026-06-27,17:30,215.0,18,Prepaid - 18 Holes,0,0,4,,,2026-06-27T04:03:13.432119+00:00
394,1319,Texas Rangers,2026-06-27,17:40,96.0,18,18 Holes,0,0,4,,,2026-06-27T04:03:13.558587+00:00
395,1319,Texas Rangers,2026-06-27,17:40,215.0,18,Prepaid - 18 Holes,0,0,4,,,2026-06-27T04:03:13.560287+00:00
396,1319,Texas Rangers,2026-06-27,17:50,96.0,18,18 Holes,0,0,4,,,2026-06-27T04:03:13.680187+00:00
397,1319,Texas Rangers,2026-06-27,17:50,215.0,18,Prepaid - 18 Holes,0,0,4,,,2026-06-27T04:03:13.681284+00:00
398,1319,Texas Rangers,2026-06-27,18:00,96.0,18,18 Holes,0,0,4,,,2026-06-27T04:03:13.939675+00:00
399,1319,Texas Rangers,2026-06-27,18:00,215.0,18,Prepaid - 18 Holes,0,0,4,,,2026-06-27T04:03:13.940588+00:00
400,1319,Texas Rangers,2026-06-28,11:10,150.0,18,18 Holes,0,1,2,2,100.0,2026-06-27T04:03:14.273965+00:00
401,1319,Texas Rangers,2026-06-28,11:10,215.0,18,Prepaid - 18 Holes,0,1,2,2,100.0,2026-06-27T04:03:14.275677+00:00
402,1319,Texas Rangers,2026-06-28,12:50,150.0,18,18 Holes,0,1,4,,,2026-06-27T04:03:14.276799+00:00
403,1319,Texas Rangers,2026-06-28,12:50,215.0,18,Prepaid - 18 Holes,0,1,4,,,2026-06-27T04:03:14.277516+00:00
404,1319,Texas Rangers,2026-06-28,13:10,215.0,18,Prepaid - 18 Holes,0,1,4,,,2026-06-27T04:03:14.278428+00:00
405,1319,Texas Rangers,2026-06-28,13:20,139.0,18,18 Holes,0,1,4,,,2026-06-27T04:03:14.279357+00:00
406,1319,Texas Rangers,2026-06-28,13:20,215.0,18,Prepaid - 18 Holes,0,1,4,,,2026-06-27T04:03:14.279985+00:00
407,1319,Texas Rangers,2026-06-28,13:40,139.0,18,18 Holes,0,1,4,,,2026-06-27T04:03:14.480350+00:00
408,1319,Texas Rangers,2026-06-28,13:40,215.0,18,Prepaid - 18 Holes,0,1,4,,,2026-06-27T04:03:14.481569+00:00
409,1319,Texas Rangers,2026-06-28,13:50,139.0,18,18 Holes,0,1,4,,,2026-06-27T04:03:14.627196+00:00
410,1319,Texas Rangers,2026-06-28,13:50,215.0,18,Prepaid - 18 Holes,0,1,4,,,2026-06-27T04:03:14.628351+00:00
411,1319,Texas Rangers,2026-06-28,14:00,133.0,18,18 Holes,0,1,4,,,2026-06-27T04:03:14.769198+00:00
412,1319,Texas Rangers,2026-06-28,14:00,215.0,18,Prepaid - 18 Holes,0,1,4,,,2026-06-27T04:03:14.770256+00:00
